step,crossentropy,val crossentropy,acc micro,val acc micro,allgood,val allgood
21,1.6865702044396174,1.6954119205474854,0.4613015933912627,0.47347179594494054,0.0005998883928571428,0.00048828125
22,1.6864256943975175,1.695803701877594,0.45134651028380096,0.4767633347284226,0.0006870814732142858,0.0005208333333333333
23,1.686251353649866,1.6959555347760518,0.44954094919217674,0.4712419782366071,0.0007847377232142857,0.0004557291666666666
24,1.6861713500249953,1.695515215396881,0.45013004225127545,0.48848092215401784,0.0007184709821428573,0.00041503906250000004
25,1.6861149838992529,1.696111003557841,0.45860001959768276,0.48025948660714285,0.0007986886160714284,0.000439453125
26,1.6860013944762093,1.6961289644241333,0.4603988128454507,0.49193870907738096,0.0008870442708333333,0.0005940755208333334
27,1.6859276692072551,1.6962579488754272,0.4636727469308035,0.4962562197730655,0.0010207403273809524,0.0006266276041666667
28,1.6858753902571542,1.6967824697494507,0.47202414168792517,0.4915123349144345,0.0010939825148809524,0.0006022135416666666
29,1.6858004132906597,1.6966654856999714,0.4735209147135417,0.4992710658482144,0.001073056175595238,0.0007649739583333333
30,1.6857434851782662,1.696895142396291,0.47990066632121586,0.5112601143973214,0.0011323474702380951,0.0009684244791666667
31,1.6856447600183033,1.6970080931981404,0.48914296675701524,0.5163731166294644,0.0012881324404761907,0.000830078125
32,1.685581522328513,1.6970118284225464,0.492049859494579,0.5229535784040178,0.001366024925595238,0.0009358723958333335
33,1.6855277901604062,1.6971853772799175,0.49530722689466405,0.527151634579613,0.0013892764136904765,0.0010416666666666667
34,1.6854500685419356,1.6976462801297505,0.49926085180165825,0.5328281947544643,0.0014892578124999997,0.0009928385416666666
35,1.6854130427042644,1.6976931889851887,0.5094426784385631,0.5261079334077382,0.001627604166666666,0.0012451171875000001
36,1.6853932681537809,1.697876214981079,0.5092702022215134,0.5428231375558036,0.0017194475446428569,0.00146484375
37,1.6852967682338895,1.6977859139442444,0.5212051495402849,0.5589881533668155,0.0020007905505952384,0.0016276041666666667
38,1.6852688647451854,1.6981214880943298,0.5253724805351826,0.5519850957961309,0.002068219866071428,0.0017415364583333334
39,1.6851709343138195,1.6982696851094563,0.5247841348453444,0.5536810012090773,0.002265857514880953,0.002058919270833333
40,1.6851449495270139,1.6983933647473652,0.5291955234242135,0.5616830008370536,0.0024588448660714285,0.0022379557291666665
41,1.6851279849097842,1.698587159315745,0.537003788331739,0.5633318219866071,0.0027692522321428573,0.0029052734374999997
42,1.6850334860029674,1.6982057690620422,0.5436436244419643,0.5855686732700892,0.0029820033482142864,0.0031249999999999997
43,1.6849755871863592,1.698888083299001,0.54876326995642,0.5849539620535714,0.003084309895833333,0.003361002604166667
44,1.6849419815199715,1.698453386624654,0.5533162850100977,0.5919163295200893,0.003144763764880953,0.0041666666666666675
45,1.6849218351500375,1.699373722076416,0.5574270650643071,0.5908923921130952,0.0032738095238095248,0.0032714843749999997
46,1.6848313155628385,1.699122468630473,0.5638670629384565,0.5968784877232143,0.0035144624255952378,0.004720052083333333
47,1.684845501468295,1.6990718245506287,0.5711742167570154,0.6091358003162203,0.003857421875,0.0045166015625
48,1.6847795673779078,1.6992348035176594,0.574637359826743,0.6230195545014882,0.0038806733630952378,0.003946940104166667
49,1.6847470090502785,1.6998929778734844,0.5792282831101192,0.619003150576637,0.004450334821428573,0.004793294270833333
50,1.6846478780110676,1.6996711492538452,0.5768964079772534,0.6143795921688987,0.004291062127976191,0.0049397786458333336
51,1.6846562169847035,1.6998979449272156,0.591327277981505,0.6193708147321428,0.004539853050595238,0.0057617187499999995
52,1.684587592170352,1.700125515460968,0.5931148606903698,0.6370265415736608,0.004720052083333334,0.005598958333333333
53,1.684571629478818,1.7004650632540386,0.5947948222257653,0.6349830264136904,0.004872349330357143,0.006298828124999999
54,1.6845597482862926,1.7002411882082622,0.6031715029761906,0.6435247512090774,0.0056919642857142854,0.0061686197916666664
55,1.6845027151561918,1.7011768023173015,0.6021278018043156,0.6379031226748512,0.005607096354166667,0.006315104166666666
56,1.6845147808392842,1.7007353901863098,0.6096042347603104,0.6510550362723214,0.005700102306547618,0.0068359375
57,1.6844898575828189,1.7004528443018596,0.6145319309364371,0.6659917922247024,0.006417410714285714,0.007185872395833332
58,1.6844065246127902,1.7002820173899333,0.6211443635071214,0.669244384765625,0.006461588541666667,0.007779947916666668
59,1.684381326039632,1.7004741827646892,0.6223565964471727,0.6731552850632441,0.006887090773809524,0.007942708333333333
60,1.6843790355182828,1.7011499603589375,0.62753104904071,0.6738615490141369,0.007003348214285713,0.007926432291666667
61,1.6843799153963726,1.7013945976893108,0.6301786876860119,0.6822951543898809,0.007310267857142859,0.0089111328125
62,1.6842778495379858,1.701797068119049,0.6378440805032951,0.6790213448660714,0.0075148809523809534,0.0090087890625
63,1.6842657696633112,1.7015039722124736,0.6372500465029762,0.6775655110677082,0.007550920758928574,0.008715820312499999
64,1.6842392683029175,1.7017760276794434,0.6403559885868408,0.6866376604352679,0.008036876860119049,0.009594726562500001
65,1.684199225334894,1.7025716702143352,0.6454265153326956,0.6902428036644345,0.008470517113095238,0.0104736328125
66,1.684221205257234,1.7014124790827434,0.6563457878268495,0.7054635184151784,0.0084716796875,0.008805338541666667
67,1.6841778442973183,1.7023263971010845,0.6587864882281036,0.6899309430803573,0.008639090401785716,0.009423828125
68,1.6841758205777122,1.7018144925435383,0.660306844905931,0.7078967866443452,0.0089506603422619,0.009326171875000002
69,1.684112983090537,1.7017606298128765,0.6662131796077807,0.7210684640066964,0.008936709449404763,0.009903971354166666
70,1.6841243164879935,1.7020523349444072,0.6754049910980017,0.7137677873883929,0.00960635230654762,0.009806315104166666
